Page,URL,Title,Impact,Rule ID,Description,Help,Help URL,HTML Element
100,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=77,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
101,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=20,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
102,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=18,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
103,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=19,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
104,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=16,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
105,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=23,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
106,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=25,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
107,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=24,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
108,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=21,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
109,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=26,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
110,https://clearviewlibrary.org/borrow-research/research/business-legal-0?field_resource_category_target_id=62,Business & Legal | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
111,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=77,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
112,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=20,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
113,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=18,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
114,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=19,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
115,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=16,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
116,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=23,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
117,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=25,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
118,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=24,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
119,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=21,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
120,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=26,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
121,https://clearviewlibrary.org/borrow-research/research/history-genealogy?field_resource_category_target_id=62,History & Genealogy | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
122,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=77,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
123,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=20,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
124,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=18,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
125,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=19,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
126,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=16,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
127,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=23,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
128,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=25,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
129,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=24,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
130,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=21,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
131,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=26,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
132,https://clearviewlibrary.org/borrow-research/research/homework-online-learning-0?field_resource_category_target_id=62,Homework & Online Learning | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
133,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=77,News & Current Events | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
134,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=20,News & Current Events | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
135,https://clearviewlibrary.org/borrow-research/research/news-current-events?field_resource_category_target_id=18,News & Current Events | Clearview Library,minor,empty-heading,Ensure headings have discernible text,Headings should not be empty,https://dequeuniversity.com/rules/axe/4.10/empty-heading?application=axeAPI,"<h1 class=""page-title"">
    </h1>"
